Name,Address,Lat,Long,logo
Cogsdale Corporation,"3 Lower Malpeque Rd,Charlottetown PE C1E 1R4,Canada",46.2650736,-63.1601058,logos/CogsdaleCorporation.png
Cole & Associates Inc,"401 S 18th St Ste 200,Saint Louis MO 63103-2296,United States",38.6254031,-90.2079335,logos/Cole&AssociatesInc.png
Black Knight Technologies,"601 Riverside Ave,Jacksonville FL 32204-2946,United States",30.3184009,-81.6762696,logos/BlackKnightTechnologies.png
Colliers Engineering & Design,"101 Crawfords Corner Rd Ste 3400,Holmdel NJ 07733-1983,United States",40.3650877,-74.167457,logos/ColliersEngineering&Design.png
Collins Bartholomew Ltd,"103 Westerhill Rd,Glasgow G64 2QT,United Kingdom",55.9165794,-4.2027206,logos/CollinsBartholomewLtd.png
Comarch SA,"Al. Jana Pawla II 39A,Krakow 31-864,Poland",50.0735756,19.9927096,logos/ComarchSA.png
Community Attributes Inc,"500 Union St,Seattle WA 98101-4073,United States",47.6100123,-122.3345342,logos/CommunityAttributesInc.png
Compass Informatics Ltd,"Carysfort Ave Blackrock,Dublin,Ireland",53.2999846,-6.179201,logos/CompassInformaticsLtd.png
Compliance Services International,"7501 Bridgeport Way W,Lakewood WA 98499-2423,United States",47.1891022,-122.518129,logos/ComplianceServicesInternational.png
Computer Information Systems Inc,"7840 Lincoln Ave Ste 201,Skokie IL 60077-3658,United States",42.0234786,-87.7546353,logos/ComputerInformationSystemsInc.png
Computer Systems & Services Inc,"16350 Bruce B Downs Blvd,Tampa FL 33647-3207,United States",28.1125312,-82.3852724,logos/ComputerSystems&ServicesInc.png
Condor Earth Technologies Inc,"21663 Brian Ln,Sonora CA 95370-9065,United States",38.0156713,-120.397882,logos/CondorEarthTechnologiesInc.png
Conduit Resources,"30011 Troutdale Ridge Rd,Evergreen CO 80439-7734,United States",39.6410727,-105.3420021,logos/ConduitResources.png
Conectado Solutions,"1800-130 King St W,Toronto ON M5X 1E3,Canada",43.6483487,-79.3831366,logos/ConectadoSolutions.png
CONET Solutions GmbH,"Bundeskanzlerplatz 2,Bonn NW 53113,Germany",50.7184885,7.1156096,logos/CONETSolutionsGmbH.png
Connectis ICT Services SAU,"C/ V�a de los poblados, 1,Madrid 28033,Spain",40.3723161,-3.7089637,logos/ConnectisICTServicesSAU.png
Construtivo.com do Brasil Ltda,"Rua Henri Dunant, 873 cj. 1201,S�o Paulo 04709-110,Brazil",-23.6275011,-46.6992821,logos/Construtivo.comdoBrasilLtda.png
Consultora Igeo SA,"Boul 82 263,La Plata B1900BHV,Argentina",-34.9252237,-57.9889187,logos/ConsultoraIgeoSA.png
Contambiente,"Quinta Almeida L8,Cachoeiras 600-581,Portugal",39.574618,-8.3752948,logos/Contambiente.png
Contract Land Staff LLC,"2245 Texas Dr Ste 200,Sugar Land TX 77479-1468,United States",29.5967337,-95.6202889,logos/ContractLandStaffLLC.png
Cooperative Strategies,"4675 Lakehurst Ct,Dublin OH 43016-3307,United States",40.0770646,-83.1390297,logos/CooperativeStrategies.png
Copperleaf Technologies,"140-2920 Virtual Way,Burnaby BC V5M 0C4,Canada",49.259716,-123.043694,logos/CopperleafTechnologies.png
Coulee GIS LLC,"805 Aspen Valley Dr,Onalaska WI 54650-8219,United States",43.8938268,-91.207298,logos/CouleeGISLLC.png
Coulter Mapping Solutions Inc,"9932 Winged Foot Dr,Louisville KY 40223-2772,United States",38.2590316,-85.5757824,logos/CoulterMappingSolutionsInc.png
6362222 Canada Inc dba Createch,"21 King St W,Hamilton ON L8P 4W7,Canada",43.2566081,-79.8698462,logos/6362222CanadaIncdbaCreatech.png
CreoPlan Ltd,"Unit 1, 1st Floor,Hull HU4 7DY,United Kingdom",53.7239289,-0.4098447,logos/CreoPlanLtd.png
Crescent Inc,"3-14-8 Kiba,Koto Ku 13 135-0042,Japan",35.675522,139.8044957,logos/CrescentInc.png
Cropper GIS Consulting LLC,"4557 Liberty Rd,Delaware OH 43015-8604,United States",40.2374724,-83.0821473,logos/CropperGISConsultingLLC.png
CSA Ocean Sciences Inc,"8502 Sw Kansas Ave,Stuart FL 34997-7120,United States",27.1002995,-80.2632125,logos/CSAOceanSciencesInc.png
CSRS Inc,"8555 United Plaza Blvd,Baton Rouge LA 70809,United States",30.4123818,-91.0949269,logos/CSRSInc.png
Cultivate Geospatial Solutions LLC,"3500 Depauw Blvd Ste 10807,Indianapolis IN 46268-1170,United States",39.9200125,-86.2202553,logos/CultivateGeospatialSolutionsLLC.png
Cunning Running Software Ltd,"32 Bell St,Romsey SO51 8GW,United Kingdom",50.9877569,-1.4992654,logos/CunningRunningSoftwareLtd.png
CYME International T&D Inc,"104-1485, rue Roberval,Saint-Bruno QC J3V 3P8,Canada",45.5261302,-73.3446781,logos/CYMEInternationalT&DInc.png
Kinetix Systems Ltd,"Room 2702,Hong Kong,Hong Kong",22.3193039,114.1693611,logos/KinetixSystemsLtd.png
D3E Electronique,"3 rue Winston Churchill,Sainte Savine Cedex 10300,France",48.2940463,4.0123278,logos/D3EElectronique.png
DAPage LLC,"195 E. Meadows Court,Alpharetta GA 30005-4699,United States",34.0775511,-84.1858968,logos/DAPageLLC.png
DATEM Systems International,"2014 Merrill Field Dr,Anchorage AK 99501-4116,United States",61.2137949,-149.8432283,logos/DATEMSystemsInternational.png
DATA GIS S.A.,"Av Transismica, Edif. PH Edison Corp Ctr,Panama,Panama",8.537981,-80.782127,logos/DATAGISS.A..png
Data Hub Integrated Solutions,"Garn Alsabkha St,Dubai 1111,United Arab Emirates",25.0476619,55.1475155,logos/DataHubIntegratedSolutions.png
Dataminr,"135 Madison Ave,New York NY 10016-6712,United States",40.7460399,-73.9840352,logos/Dataminr.png
David Evans & Associates Inc,"2100 S River Pkwy,Portland OR 97201-8070,United States",45.5070707,-122.6724596,logos/DavidEvans&AssociatesInc.png
DEC,"3100 W Alabama St,Houston TX 77098-2004,United States",29.7388574,-95.4243531,logos/DEC.png
Decision Optimization Technology,"1525 S Sixth Street,Springfield IL 62703-2801,United States",39.7852477,-89.6487714,logos/DecisionOptimizationTechnology.png
DEEPOMATIC,"53 rue de Turbigo,Paris 75003,France",48.865731,2.3559457,logos/DEEPOMATIC.png
Deighton Associates Ltd,"7-223 Brock St N,Whitby ON L1N 4H6,Canada",43.8825925,-78.9426572,logos/DeightonAssociatesLtd.png
DeliverFund,"1005 Baker Ave Ste B,Whitefish MT 59937-2924,United States",48.4016407,-114.3373342,logos/DeliverFund.png
Development Strategies,"10 S Broadway Ste 1500,Saint Louis MO 63102-1743,United States",38.6248897,-90.1895268,logos/DevelopmentStrategies.png
DEVNET Inc,"2254 Oakland Dr,Sycamore IL 60178-3112,United States",41.9572731,-88.7186074,logos/DEVNETInc.png
DHI WASY GmbH,"Volmerstr. 8,Berlin BE 12489,Germany",52.4292473,13.5369499,logos/DHIWASYGmbH.png
DigiFarm,"Holsetgata 22,Hamar 2317,Norway",60.7967599,11.0734186,logos/DigiFarm.png
Digital Data Services,"200 Union Blvd,Lakewood CO 80228-1830,United States",39.7187211,-105.1317209,logos/DigitalDataServices.png
Digital Rural,"Rod Comendador Alberto Bonfiglioli #2700,Presidente Prudente 19063390,Brazil",-22.1358795,-51.448042,logos/DigitalRural.png
Digital Twin Creek,"4910 Lake Fjord Pass,Marietta GA 30068-1637,United States",33.9857486,-84.4074382,logos/DigitalTwinCreek.png
Dillon Consulting Ltd,"14-1155 Service Rd N,Oakville ON L6M 3E3,Canada",43.4361913,-79.7146592,logos/DillonConsultingLtd.png
Discovery Acquisition Services LLC,"4141 Katy Hockley Rd,Katy TX 77493-4893,United States",29.8335751,-95.8244644,logos/DiscoveryAcquisitionServicesLLC.png
Disruptive Technologies AS,"Ytrebygdsv 215,Blomsterdalen 5258,Norway",60.2828082,5.2108908,logos/DisruptiveTechnologiesAS.png
Divestco Geoscience Ltd.,"2500-715 5th Ave SW,Calgary AB T2P 2X6,Canada",51.0485203,-114.0774219,logos/DivestcoGeoscienceLtd..png
DLZ Corp,"6121 Huntley Rd,Columbus OH 43229-1003,United States",40.0899032,-82.999101,logos/DLZCorp.png
DNA Compass,"7575 Bately Ct Apt 2,Sebastopol CA 95472-3641,United States",38.4038293,-122.8311693,logos/DNACompass.png
DNV GL,"New Ashby Rd,Loughborough LE11 3GR,United Kingdom",52.7648329,-1.2407696,logos/DNVGL.png
Dolan Integration Group LLC,"11025 Dover St Unit 800,Westminster CO 80021-5572,United States",39.8953882,-105.0948557,logos/DolanIntegrationGroupLLC.png
Downtown San Diego Partnership,"401 B St Ste 100,San Diego CA 92101-4224,United States",32.7172266,-117.1677143,logos/DowntownSanDiegoPartnership.png
Dragonfly Eye Limited,"3 More London,London SE1 2AQ,United Kingdom",51.5042913,-0.0796382,logos/DragonflyEyeLimited.png
Draw Tap GIS,"1950 E Chapman Ave Ste 3,Fullerton CA 92831-4141,United States",33.8738901,-117.8967758,logos/DrawTapGIS.png
DRONE & GIS,"R DOUTOR ORLANDO FEIRABEND FILHO, 230,SAO JOSE DOS CAMPOS 12246-190,Brazil",-23.2215425,-45.9047487,logos/DRONE&GIS.png
DroneView Technologies,"2211 S Telegraph Rd Unit 7205,Bloomfield Hills MI 48302-4808,United States",42.6079967,-83.293922,logos/DroneViewTechnologies.png
DRT Strategies Inc,"1001 19th St N Ste 1200,Arlington VA 22209-1731,United States",38.897298,-77.069277,logos/DRTStrategiesInc.png
Dry Creek Engineering & Geospatial,"1120 Appaloosa Way,Richland WA 99352-9632,United States",46.245396,-119.3063823,logos/DryCreekEngineering&Geospatial.png
DSA Inc,"8 Neshaminy Interplex Dr,Feasterville Trevose PA 19053-6933,United States",40.1220653,-74.9810591,logos/DSAInc.png
DTM Consulting Inc,"211 N Grand Ave Ste D2,Bozeman MT 59715-3595,United States",45.6818265,-111.0403705,logos/DTMConsultingInc.png
Dudek,"605 3rd St,Encinitas CA 92024,United States",33.0442779,-117.2953954,logos/Dudek.png
Dunaway Associates LP,"550 Bailey Ave Ste 400,Fort Worth TX 76107-2100,United States",32.7529981,-97.3636622,logos/DunawayAssociatesLP.png
Duncan Parnell Inc,"900 S Mcdowell St,Charlotte NC 28204-2818,United States",35.2148488,-80.8437968,logos/DuncanParnellInc.png
DW Digital Imagery & Associates LLC,"1294 Arbuckle Dr,Frisco TX 75033-1412,United States",33.1760625,-96.8801859,logos/DWDigitalImagery&AssociatesLLC.png
Dynamic Software Solutions,"310 Government Ave,Niceville FL 32578-1809,United States",30.5172524,-86.5056983,logos/DynamicSoftwareSolutions.png
Dynamic Visions GIS LLC,"258 Moonridge Dr,Mccall ID 83638-5600,United States",44.8657789,-116.1352826,logos/DynamicVisionsGISLLC.png
E Ring Com Inc,"3015 Windward Plz Ste 575,Alpharetta GA 30005-8733,United States",34.091184,-84.2439342,logos/ERingComInc.png
Eagle Digital Imaging Inc,"4225 SW Fairhaven Dr,Corvallis OR 97333-1425,United States",44.5417157,-123.2939633,logos/EagleDigitalImagingInc.png
Eagle Point Software Corp,"600 Star Brewery Dr Ste 200,Dubuque IA 52001-7006,United States",42.4993339,-90.6542131,logos/EaglePointSoftwareCorp.png
Earth Data Inc,"131 Comet Dr,Centreville MD 21617-2665,United States",39.0345293,-76.0717793,logos/EarthDataInc.png
Earth Info Sdn Bhd,"G63 2nd Floor Asia City,Kota Kinabalu 88773,Malaysia",5.977123,116.072573,logos/EarthInfoSdnBhd.png
Earth Science Associates,"4300 Long Beach Blvd Ste 310,Long Beach CA 90807-2008,United States",33.8363432,-118.1895921,logos/EarthScienceAssociates.png
Geosys Inc,"7365 Kirkwood Ct N Ste 150,Maple Grove MN 55369-4818,United States",45.08843,-93.43348,logos/GeosysInc.png
EarthSoft Inc,"125 S Alcaniz St Ste 2,Pensacola FL 32502-6004,United States",30.4116156,-87.2100112,logos/EarthSoftInc.png
East View Geospatial,"10601 Wayzata Blvd,Hopkins MN 55305-1515,United States",44.970939,-93.413333,logos/EastViewGeospatial.png
EastPoint Engineering,"1500-1801 Hollis St,Halifax NS B3J 3N4,Canada",44.6493423,-63.573381,logos/EastPointEngineering.png
EBLA Computer Consultancy,"PO Box 1070,Dasman 15461,Kuwait",29.3878041,47.9997896,logos/EBLAComputerConsultancy.png
ERIS Information Limited,"2-38 Lesmill Rd,Toronto ON M3B 2T5,Canada",43.7575965,-79.3545631,logos/ERISInformationLimited.png
Ecomm Co. Ltd,"4 A Petrickogo Str,Kiev 03115,Ukraine",50.4501,30.5234,logos/EcommCo.Ltd.png
Ecopia Tech Corp,"440-101 College St,Toronto ON M5G 1L7,Canada",43.6599298,-79.3886594,logos/EcopiaTechCorp.png
Ecosystem Sciences,"202 N 9th St Ste 400,Boise ID 83702-5767,United States",43.617127,-116.2035631,logos/EcosystemSciences.png
EDP Consult AB,"Jarnvagsgatan 93,Staffanstorp 245 34,Sweden",55.6496699,13.2194191,logos/EDPConsultAB.png
Education Geographics Pty Ltd,"15 Brae St,Coorparoo 4151,Australia",-27.4995996,153.0609711,logos/EducationGeographicsPtyLtd.png
Effigis Geo-Solutions Inc,"400-4101, rue Molson,Montreal QC H1Y 3L1,Canada",45.5418677,-73.5645991,logos/EffigisGeo-SolutionsInc.png
EGL Engenharia Ltda,"SMAS Trecho 3 lotes 1, 2, 3 Bloco C, 109,Brasilia 70610-635,Brazil",-15.8271063,-47.9102561,logos/EGLEngenhariaLtda.png
Eichcorp Inc,"513 E Main St,Charlottesville VA 22902-1908,United States",38.0300695,-78.477877,logos/EichcorpInc.png
ELCA Informatique SA,"PO Box 519,Lausanne VD 1001,Switzerland",46.5076138,6.6249904,logos/ELCAInformatiqueSA.png
Election Data Services Inc,"6171 Emerywood Ct,Manassas VA 20112-3078,United States",38.707132,-77.40546,logos/ElectionDataServicesInc.png
Electric Power Engineers,"13001 W Highway 71 Ste G100,Bee Cave TX 78738-7124,United States",30.3076228,-97.9435017,logos/ElectricPowerEngineers.png
ELYON International,"1111 Main St Ste 405,Vancouver WA 98660-2990,United States",45.6297923,-122.670815,logos/ELYONInternational.png
EMA Inc,"2355 Highway 36 W Ste 200,Saint Paul MN 55113-3903,United States",45.0113894,-93.198834,logos/EMAInc.png
Emergency Response Assistance,"2700-715 5th Ave SW,Calgary AB T2P 2X6,Canada",51.0485203,-114.0774219,logos/EmergencyResponseAssistance.png
Emergency Services Consulting Inc,"25030 Sw Parkway Ave Ste 330,Wilsonville OR 97070-9609,United States",45.3399788,-122.7655716,logos/EmergencyServicesConsultingInc.png
EMHS USA,"2045 Briggs St,Bellmore NY 11710-3231,United States",40.6741201,-73.5257994,logos/EMHSUSA.png
Evans Mechwart Hambleton & Tilton,"5500 New Albany Rd,New Albany OH 43054-8703,United States",40.0957824,-82.8220683,logos/EvansMechwartHambleton&Tilton.png
EMI Grup Bilgi Teknolojileri AS,"Seyitnizam Mah Mevlana Cad 88,Istanbul 34015,T�rkiye",41.0089288,28.9070062,logos/EMIGrupBilgiTeknolojileriAS.png
Emrgy,"75 5th St Nw Ste 3160,Atlanta GA 30308-1080,United States",33.777443,-84.3891231,logos/Emrgy.png
Energere inc,"700-1200, av McGill College,Montreal QC H3B 4G7,Canada",45.5013066,-73.5707552,logos/Energereinc.png
ENERJISA,"Ufuk Universitesi Cad Cukuramb,Ankara 06510,T�rkiye",39.9058904,32.8060572,logos/ENERJISA.png
Engefoto Engenharia e Aerolevantamentos,"Rua Frei Francisco Mont'Alverne, 750,Curitiba 81540-410,Brazil",-25.4687502,-49.222053,logos/EngefotoEngenhariaeAerolevantamentos.png
Engemap Engenharia Mapeamento,"R Santos Dumont 160,Assis,Brazil",-22.6559083,-50.4159395,logos/EngemapEngenhariaMapeamento.png
Enkon Information Systems Inc,"502-740 Hillside Ave,Victoria BC V8T 1Z4,Canada",48.4387308,-123.3657721,logos/EnkonInformationSystemsInc.png
ENPLAN,"3179 Bechelli Ln Ste 100,Redding CA 96002-2041,United States",40.5608385,-122.3619592,logos/ENPLAN.png
Ensafe Inc,"5724 Summer Trees Dr,Memphis TN 38134-7309,United States",35.1658623,-89.871816,logos/EnsafeInc.png
Environmental GIS Laboratory,"15 25 316 Maidashi,Fukuoka Shi 812-0054,Japan",33.6117251,130.4197946,logos/EnvironmentalGISLaboratory.png
Assystem Envy Enerji Cevre Yatirimlari,"Asagi Ovecler,Ankara 06540,T�rkiye",39.9000204,32.8465259,logos/AssystemEnvyEnerjiCevreYatirimlari.png
Epam Systems Inc,"41 University Dr Ste 202,Newtown PA 18940-1873,United States",40.22292,-74.905743,logos/EpamSystemsInc.png
Equinox Geospatial LLC,"905 Sky Dr,Missoula MT 59804-3121,United States",46.8625903,-114.0444881,logos/EquinoxGeospatialLLC.png
Essnova Solutions Inc,"1500 1st Ave N Ste 47,Birmingham AL 35203,United States",33.5118393,-86.8125728,logos/EssnovaSolutionsInc.png
ET Spatial Techniques,"266 Degas St,Faerie Glen Pretoria 0043,South Africa",-25.7745266,28.3145716,logos/ETSpatialTechniques.png
Europa Technologies Ltd,"Downside Bridge Rd,Cobham KT11 3EP,United Kingdom",51.3282466,-0.4130936,logos/EuropaTechnologiesLtd.png
Eurotelecom LLC,"Blv Oles Honchar 42,Kiev 01054,Ukraine",50.4501,30.5234,logos/EurotelecomLLC.png
Evergreen Investments Realty Corp,"3675 Crestwood Pkwy Nw Ste 400,Duluth GA 30096-5054,United States",33.9476016,-84.1300112,logos/EvergreenInvestmentsRealtyCorp.png
Evolution Services & Consulting S.A.S.,"Carrera 65CC Number 32B - 09,Medellin,Colombia",6.2347947,-75.5850348,logos/EvolutionServices&ConsultingS.A.S..png
Executive Information Services Inc,"1396 Ne 20th Ave Ste 100,Ocala FL 34470-7746,United States",29.1997146,-82.1118149,logos/ExecutiveInformationServicesInc.png
Experian Ltd,"Experian Way,Nottingham NG80 1ZZ,United Kingdom",52.941274,-1.1629195,logos/ExperianLtd.png
FacilityForce Inc,"13359 N Highway 183 Ste 406-797,Austin TX 78750-7154,United States",30.4480314,-97.7872952,logos/FacilityForceInc.png
FairFleet GmbH,"Gotzingerstr. 48,M�nchen BY 81371,Germany",51.165691,10.451526,logos/FairFleetGmbH.png
Farnsworth Group Inc,"5613 Dtc Pkwy Ste 1100,Greenwood Village CO 80111-3039,United States",39.613144,-104.8943323,logos/FarnsworthGroupInc.png
Farragut Systems Inc,"2775 Meridian Pkwy,Durham NC 27713,United States",35.9152744,-78.9015501,logos/FarragutSystemsInc.png
Farther Afield LLC,"7507 Winning Colors Pl,Midlothian VA 23112-6192,United States",37.3946254,-77.6449991,logos/FartherAfieldLLC.png
Ferguson & Associates,"4235 Hillsboro Pike Ste 300,Nashville TN 37215-3344,United States",36.0994715,-86.8214959,logos/Ferguson&Associates.png
FernLeaf Interactive,"1 Haywood St Ste 401,Asheville NC 28801-2808,United States",35.5947395,-82.5538472,logos/FernLeafInteractive.png
Fifth Level GIS Research and Development,"Rua Barao de Atibaia, 756 Sala 02,Campinas 13023-011,Brazil",-22.8916608,-47.0605733,logos/FifthLevelGISResearchandDevelopment.png
FINEV Inc,"2-10-12 KDX Shibadaimon 8F,Tokyo 105-0012,Japan",35.6684469,139.7506001,logos/FINEVInc.png
Finley Engineering Company Inc,"104 E 11th St,Lamar MO 64759-1943,United States",37.4947275,-94.2750843,logos/FinleyEngineeringCompanyInc.png
First Base Solutions Inc,"100-140 Renfrew Dr,Markham ON L3R 6B3,Canada",43.859365,-79.3645368,logos/FirstBaseSolutionsInc.png
Firstname Ltd,"25 King Richard Pl,Auckland 0630,New Zealand",-36.7160995,174.7317399,logos/FirstnameLtd.png
Fishbeck Thompson Carr & Huber,"1515 Arboretum Dr Se,Grand Rapids MI 49546-6494,United States",42.9375392,-85.53707,logos/FishbeckThompsonCarr&Huber.png
FishViews Inc,"1230 Water Park Rd,Wimberley TX 78676-6269,United States",30.0118889,-98.011004,logos/FishViewsInc.png
FivePoint Solutions LLC,"204 Caughman Farm Ln Ste 201,Lexington SC 29072-6925,United States",34.0027787,-81.2161437,logos/FivePointSolutionsLLC.png
FLIPSIDEGEO,"146 Skyline Blvd,Satellite Beach FL 32937-3278,United States",28.170548,-80.591567,logos/FLIPSIDEGEO.png
Maul Foster & Alongi Inc,"3140 Ne Broadway St,Portland OR 97232-1813,United States",45.5349737,-122.6336216,logos/MaulFoster&AlongiInc.png
Florida Technical Consulta,"533 E Ocean Ave Ste 2,Boynton Beach FL 33435-4922,United States",26.5272188,-80.0585549,logos/FloridaTechnicalConsulta.png
Forest Research,"Alice Holt Lodge,Farnham GU10 4LH,United Kingdom",51.178648,-0.8521669,logos/ForestResearch.png
Forma Systems Inc,"3050 Pullman St,Costa Mesa CA 92626-5901,United States",33.6750509,-117.881975,logos/FormaSystemsInc.png
FORSight Resources LLC,"606 Old Trolley Rd Ste 101,Summerville SC 29485-5672,United States",32.9821207,-80.175671,logos/FORSightResourcesLLC.png
Forte Consulting Ltd,"719-916 Broadway St W,Vancouver BC V5Z 1K7,Canada",49.2631016,-123.1246615,logos/ForteConsultingLtd.png
Forward Slope Inc,"2020 Camino Del Rio N Ste 400,San Diego CA 92108-1543,United States",32.7705237,-117.1430937,logos/ForwardSlopeInc.png
Foursquare,"50 W 23rd St,New York NY 10010-5205,United States",40.7420584,-73.9918685,logos/Foursquare.png
Frazillio Solucoes de Tecnogia Ltda,"Av. Marqu�s de S�o Vicente, 2219,Sao Paulo,Brazil",-23.5557714,-46.6395571,logos/FrazillioSolucoesdeTecnogiaLtda.png
Freefly Systems,"15540 Woodinville Redmond Rd Ne,Woodinville WA 98072-4508,United States",47.7414035,-122.1558245,logos/FreeflySystems.png
Freeman GIS,"405 E Emma St,Lafayette CO 80026-2228,United States",39.9946655,-105.0866859,logos/FreemanGIS.png
Freese & Nichols Inc,"801 Cherry St Ste 2800,Fort Worth TX 76102-6804,United States",32.7505642,-97.3346551,logos/Freese&NicholsInc.png
Fugro USA Holdings Inc,"6100 Hillcroft St,Houston TX 77081-1009,United States",29.7140059,-95.497269,logos/FugroUSAHoldingsInc.png
